"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/mugla-bodrum-cevat-sakir-kiralik/daire/35064-1832","14","35.000","31-12-2024","Kiralık Daire","2 +
                          1","85 m²","16
                        Yaşında","Villa Katı","","","","Asarlık Ta 2+1 Esyalı Dublex Denız Manzara Full Esyali","Muğla / Bodrum / Cevat Şakir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/3/6/6/8/3/4/41a6a7ff-a88b-4755-a212-800a00d18045.jpeg","",""
"https://www.hepsiemlak.com/mugla-milas-oren-kiralik/yazlik/109955-356","26","31.000","31-12-2024","Kiralık Yazlık","3 +
                          1","100 m²","11
                        Yaşında","2. Kat","","","","Muğla İli Milas İlçesi Ören Mahallesi Denize:50 Mt Mesafede 3+1:Dubleks Villa Kiralık","Muğla / Milas / Ören Mah.","https://www.hepsiemlak.com/emlak-ofisi/pinar-emlak-109955/pinar-cakir-2288379","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/4/3/9/6/3/4/5a8be5a5-5ebc-4809-8e2a-0830917a9e2c.jpg","Pınar Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/7/3/8/8/2/2/55e93dfb-0514-4b5e-91e6-32ae3f27d56f.jpg"
"https://www.hepsiemlak.com/mugla-mentese-kotekli-kiralik/daire/115758-2306","26","17.000","31-12-2024","Kiralık Daire","2 +
                          1","75 m²","10
                        Yaşında","2. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/5/7/5/1/1/30168ecb-3343-4db9-be9a-9e93bdad7ed6.jpg","","Lider'den Muğla Menteşe Kötekli'de Kiralık 2+1 Daire","Muğla / Menteşe / Kötekli Mah.","https://www.hepsiemlak.com/emlak-ofisi/lider-gayrimenkul-115758","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/6/3/3/4/3/4/632dce19-b0b9-40cc-8708-6af160e2eb0b.jpg","Lider Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-bodrum-kumbahce-kiralik/daire/8011-4864","26","37.500","31-12-2024","Kiralık Daire","2 +
                          1","90 m²","20
                        Yaşında","2. Kat","","","","Bodrum Kumbahçede Denize Yakın 2+1 Eşyalı Yıllık Kiralık Ferah Daire","Muğla / Bodrum / Kumbahçe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/6/9/0/1/3/4/bbf2d161-9734-4be0-bf23-f87bb6ac8b6f.jpg","",""
"https://www.hepsiemlak.com/mugla-ula-demirtas-kiralik/daire/97478-748","15","23.000","31-12-2024","Kiralık Daire","2 +
                          1","105 m²","5
                        Yaşında","2. Kat","","","","Ula'da Sağlık Ocağına Ve Okula Yakın 2+1 23.000 Tl","Muğla / Ula / Demirtaş Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/0/3/0/9/3/4/86a92a72-920f-4cf0-844d-230a5efb4715.jpeg","",""
"https://www.hepsiemlak.com/mugla-fethiye-tasyaka-kiralik/daire/144026-114","9","25.000","31-12-2024","Kiralık Daire","2 +
                          1","80 m²","10
                        Yaşında","Ara Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/2/0/4/4/1/fc195281-0e7e-48c7-acb4-b655478f543c.jpg","","Keloğlu Bğazında Havuzlu Sitede 2+1 Ful Eşyalı 1 Hazirana Kadar Kiralık Daireler","Muğla / Fethiye / Taşyaka Mah.","https://www.hepsiemlak.com/emlak-ofisi/kaya-grup-fethiye-144026","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/2/6/4/4/3/4/dc900280-d583-41f3-9057-df11698f5e6b.jpg","Kaya Grup Fethiye",""
"https://www.hepsiemlak.com/mugla-marmaris-tepe-kiralik/daire/26388-5421","13","19.500","17-01-2025","Kiralık Daire","2 +
                          1","80 m²","35
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/3/6/2/0/467e8e89-bfc6-4c1c-acc4-e061f3a15164.jpg","EİDS onaylı","Tt Emlak Marmaris Merkez Kapalı Çarşı Kiralık 2+1 Eşyalı Daire","Muğla / Marmaris / Tepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/tt-emlak-26388","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/6/3/5/0/4/4/6e9f9c18-5aa6-4df5-aa90-1432b329c024.jpg","Tt Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-bodrum-karaova-kiralik/daire/121164-5","19","20.000","31-12-2024","Kiralık Daire","3 +
                          1","110 m²","3
                        Yaşında","3. Kat","","","","Mumcular Merkezde  Pazara Yerine Yakın  Kıralık Genış   3+1","Muğla / Bodrum / Karaova Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/3/9/6/8/3/4/6466cd27-6845-4b34-8d45-b005f409566b.jpeg","",""
"https://www.hepsiemlak.com/mugla-bodrum-gurece-kiralik/villa/140073-619","27","75.000","31-12-2024","Kiralık Villa","3 +
                          1","180 m²","Sıfır Bina","Bahçe Katı","","","","Ortakent Gürece'de Kiralık Eşyalı 3+1 Lüks Villa","Muğla / Bodrum / Gürece Mah.","","","",""
"https://www.hepsiemlak.com/mugla-bodrum-bahcelievler-kiralik/daire/148309-42","23","50.000","31-12-2024","Kiralık Daire","3 +
                          1","140 m²","2
                        Yaşında","Villa Katı","","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","","Bodrum Turgutreis Denize 100 Metre Site İçi 3+1 Dublex Villa","Muğla / Bodrum / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/lb-bodrum-gayrimenkul-148309/arif-karaca-4201969","","Lb Bodrum Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-fethiye-kargi-kiralik/daire/138314-482","26","20.000","31-12-2024","Kiralık Daire","1 +
                          1","60 m²","1
                        Yaşında","1. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/1/3/8/3/1/7acf161b-ce9b-4452-b5cd-77009f5de4dc.jpg","","Fethiye Fabay Kızılada Sitesinde Full Eşyalı 1+1 Kiralık Daire","Muğla / Fethiye / Kargı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-badem-2-138314","","Remax Badem 2",""
"https://www.hepsiemlak.com/mugla-dalaman-kapukargin-kiralik/villa/141183-166","60","25.000","31-12-2024","Kiralık Villa","3 +
                          1","130 m²","26
                        Yaşında","Bahçe Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/1/1/4/1/5c6acc9e-bcc6-4f11-ae9f-3fd05cfee44d.jpg","","Dalaman Eska Konutlarında Eşyalı Kiralık 3+1 Bahçeli Dubleks","Muğla / Dalaman / Kapukargın Mah.","https://www.hepsiemlak.com/emlak-ofisi/hfz-gayrimenkul-141183","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/8/1/3/3/3/4/e6729491-c662-40bb-aecc-1dd0167d4484.jpeg","Hfz Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-bodrum-bitez-kiralik/daire/133078-245","32","35.000","31-12-2024","Kiralık Daire","2 +
                          1","70 m²","16
                        Yaşında","Bahçe Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/7/0/3/3/1/6f7c4275-1ea8-4b39-a20e-eeb1387dcc70.jpg","","Bitez Yalısın Da Kiralık Bahçe Katı Daire.","Muğla / Bodrum / Bitez Mah.","https://www.hepsiemlak.com/emlak-ofisi/funda-gayrimenkul-133078","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/2/5/4/9/2/4/1720510434436-42945242.jpg","Funda Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-bodrum-gundogan-kiralik/daire/110877-1549","60","62.500","06-01-2025","Kiralık Daire","3 +
                          1","160 m²","1
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/7/8/0/1/1/16711a45-66d1-44b4-8df3-5a63004aef91.jpg","EİDS onaylı","Bodrum Gündoğan Plajlı Sitede Yerden Isıtmalı Yıllık Kiralık Sıfır Eşyalı Deniz Gören Dubleks Daire","Muğla / Bodrum / Gündoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/vision-bodrum-110877","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/3/1/4/1/2/4/f2e95b6c-9ad6-4ee9-927f-7e87562239c2.jpg","Vısıon Bodrum","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-bodrum-gumbet-kiralik/daire/28765-5618","52","150.000","31-12-2024","Kiralık Daire","2 +
                          1","65 m²","15
                        Yaşında","En Üst Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/6/7/8/2/0/58296d53-d3b6-485e-b2a1-6c0fc7f041b5.jpg","","Bodrum  Bitez Aura Residence Kiralık Daire","Muğla / Bodrum / Gümbet Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-artemis-28765","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/1/2/2/0/9/3/81e783bf-7376-4c5b-aff2-ebaa9b8ed5e1.jpg","Coldwell Banker Artemis",""
"https://www.hepsiemlak.com/mugla-bodrum-dirmil-kiralik/daire/134354-1649","6","22.000","13-01-2025","Kiralık Daire","1 +
                          1","50 m²","11
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/3/4/3/1/d4140d9b-5657-4d30-916f-e195a73f326d.jpg","EİDS onaylı","Re/max Ons'dan Gökçebel'de 1+1kiralık Daire","Muğla / Bodrum / Dirmil Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-target-134354","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/7/3/3/0/4/4/54fec51e-b7f8-4227-94da-db51e33c3997.jpg","Remax Target","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-bodrum-gumusluk-kiralik/daire/112706-7263","13","28.000","31-12-2024","Kiralık Daire","2 +
                          1","65 m²","8
                        Yaşında","1. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/0/7/2/1/1/c680c5a7-a39c-4217-b732-2444ffd214a5.jpg","","Bodrum Gümüşlük'te Piyano Sitesinde 2+1 Kiralık Daire","Muğla / Bodrum / Gümüşlük Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/7/0/4/6/3/4/bc71d2c9-16c3-4bf3-8f40-212cede3ea2a.jpg","Kw Alesta-viya-orsa 2",""
"https://www.hepsiemlak.com/mugla-bodrum-guvercinlik-kiralik/mustakil-ev/112622-1860","18","32.000","31-12-2024","Kiralık Müstakil Ev","2 +
                          1","167 m²","1
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/6/2/1/1/07f0b9fe-22d3-4f19-acec-51eeb96e1556.jpg","","Bodruma Yakın  Kiralık Yeni Lüks Ev Denize Yakın Düzayak Müstakil Bahçeli Ev Plajı Olan Sitede Villa","Muğla / Bodrum / Güvercinlik Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrum-emlak-112622","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/9/2/4/4/3/4/1727365088-2668118-43442970.jpeg","Bodrum Emlak",""
"https://www.hepsiemlak.com/mugla-milas-gulluk-kiralik/daire/4884-4496","28","40.000","31-12-2024","Kiralık Daire","4 +
                          1","175 m²","5
                        Yaşında","5. Kat","","","","Güllük' Te Full Eşyalı Kiralık 4+1 Dubleks Daire","Muğla / Milas / Güllük Mah.","https://www.hepsiemlak.com/emlak-ofisi/milas-gayrimenkul-4884/senol-sandal-4884","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/6/3/5/4/3/4/7105a4a2-a0a2-4898-a7aa-37149004ba5f.jpg","Milas Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/8/8/4/0/0/880a94ab-772f-43d4-a135-f4c57d349519.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-kucukbuk-kiralik/villa/113575-352","33","45.000","31-12-2024","Kiralık Villa","3 +
                          1","110 m²","20
                        Yaşında","","","","","Küçükbük Koyunda Manzaralı Müstakil 3+1 Kiralık Villa","Muğla / Bodrum / Küçükbük Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/0/3/9/4/3/4/3006ae97-e6a9-48fc-9225-07b28a5d0c24.jpg","",""
"https://www.hepsiemlak.com/mugla-mentese-kotekli-kiralik/daire/76834-2565","18","18.000","13-01-2025","Kiralık Daire","2 +
                          1","70 m²","15
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Muğla Kötekli Mah. Eşyalı 2+1 Kiralık Daire","Muğla / Menteşe / Kötekli Mah.","https://www.hepsiemlak.com/emlak-ofisi/mugla-kampus-emlak-76834/ilker-baris-kalac-1451050","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/4/3/3/0/4/4/8bdf41e4-d559-4e68-b71d-fc356a9f2398.jpg","Muğla Kampüs Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/5/0/1/5/4/1/29ee8973-816c-4938-a652-97e78e554801.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-turkbuku-kiralik/daire/153798-13","10","375.000","31-12-2024","Kiralık Daire","1 +
                          1","90 m²","11
                        Yaşında","Giriş Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/9/7/3/5/1/40ee897f-d8b9-478a-ad24-1c38ee7649c6.jpg","","Türkbükün'de Mayıs Eylül Arası Kiralık Eşyalı Daire","Muğla / Bodrum / Türkbükü Mah.","https://www.hepsiemlak.com/emlak-ofisi/turkbuku-danismanlik-gayrimenkul-153798","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/6/6/4/9/3/4/fa40f174-9923-435e-bae5-db5eb89918e0.jpeg","Türkbükü Danışmanlık Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-bodrum-dirmil-kiralik/daire/120934-315","20","680.000","31-12-2024","Kiralık Daire","2 +
                          1","110 m²","5
                        Yaşında","2. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/3/9/0/2/1/e4a6da33-2f15-4d05-80a3-49aec9ce975a.jpg","","Yalıkavak Bodrum Bodrum Tilkicik 2+1 Teraslı 2025","Muğla / Bodrum / Dirmil Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrum-homes-120934","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/1/5/6/2/3/4/9fa6845d-e119-4729-a8ff-423ecbf787e8.jpeg","Bodrum Homes",""
"https://www.hepsiemlak.com/mugla-ortaca-yesilyurt-kiralik/daire/138526-1539","19","20.000","09-01-2025","Kiralık Daire","3 +
                          1","150 m²","10
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/2/5/8/3/1/d6cf4f1e-4205-4df1-a525-787c6f7612a9.jpg","EİDS onaylı","Muğla Ortacada   Adress Emlaktan Yeşilyurt Mah.  3+1 Full Eşyalı Kiralık Uzun Dönem Daire","Muğla / Ortaca / Yeşilyurt Mah.","https://www.hepsiemlak.com/emlak-ofisi/adress-ailesi-138526","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/2/9/1/0/4/4/794c6ced-5842-42c4-aed0-6af82dcc41e9.jpg","Adress Ailesi","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-mentese-emirbeyazit-kiralik/daire/143891-4","40","17.000","31-12-2024","Kiralık Daire","1 +
                          1","70 m²","11
                        Yaşında","Yüksek Giriş","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/8/3/4/1/57762052-5883-49f7-9e15-4365e27f4626.jpg","","Emirbeyazıt Mahallesinde Kiralık 1+1 Eşyasız Daire","Muğla / Menteşe / Emirbeyazıt Mah.","https://www.hepsiemlak.com/emlak-ofisi/konum-emlak-143891","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/3/6/4/9/3/4/ecfe4472-b01b-4293-a63f-211c6102f717.jpeg","Konum Emlak",""
"https://www.hepsiemlak.com/mugla-bodrum-mumcular-kiralik/daire/103485-518","27","18.000","31-12-2024","Kiralık Daire","3 +
                          1","105 m²","8
                        Yaşında","Bahçe Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/4/3/0/1/a85b1dcf-33fe-47af-b070-cf667f3c468c.jpg","","Mumcularda Yıllık Kiralık Bahçe Kullanımlı Ferah Geniş 3+1 Daire","Muğla / Bodrum / Mumcular Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrum-artemis-gayrimenkul-103485","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/3/2/1/7/3/4/b3bd2ee9-bc92-4f23-b3d0-1c2632555516.jpg","Bodrum Artemis Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-bodrum-kucukbuk-kiralik/daire/140202-529","39","50.000","31-12-2024","Kiralık Daire","3 +
                          1","210 m²","16
                        Yaşında","2. Kat","","","","Bodrum Gündoğan Full Eşyalı Deniz Manzaralı Kiralık Dubleks","Muğla / Bodrum / Küçükbük Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/2/4/8/7/3/4/48534e29-6fc9-46d8-b304-f6ac9cd1d632.jpg","",""
"https://www.hepsiemlak.com/mugla-bodrum-akyarlar-kiralik/daire/6449-1906","11","18.000","31-12-2024","Kiralık Daire","Stüdyo","30 m²","21
                        Yaşında","1. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/4/4/6/0/0/c001350d-0bd5-4cdf-a0e2-1097b5570d30.png","","S-A-K-A-L-L-I-Dan Akyarlarda Havuzlu Manzaralı Eşyalı Daire","Muğla / Bodrum / Akyarlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrum-sakalli-emlak-6449","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/5/9/7/3/3/4/32b31ac1-2f30-40b4-a7a7-8e53346a83d1.jpeg","Bodrum Sakallı Emlak",""
"https://www.hepsiemlak.com/mugla-ortaca-ataturk-kiralik/daire/126009-354","26","20.000","31-12-2024","Kiralık Daire","2 +
                          1","95 m²","","3. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/0/0/6/2/1/ad36ec74-a175-4fc9-8e1c-c18c95e855c7.jpg","","Murat Çimen Den Ortaca Merkezde Kiralik 2+1 Daire","Muğla / Ortaca / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/murat-cimen-gayrimenkul-126009","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/6/8/7/7/3/4/1732867485295-43778643.jpg","Murat Çimen Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-bodrum-torba-kiralik/villa/110920-2530","31","60.000","31-12-2024","Kiralık Villa","2 +
                          1","110 m²","2
                        Yaşında","","","","","Yıllık Kiralık Müstakil Havuzlu Tek Katlı  Taş Villa","Muğla / Bodrum / Torba Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrum-saygin-emlak-110920/nurcan-saygin-2312253","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/0/3/3/9/0/4/80099ca3-e140-4bf8-a0cb-11b38ec8bd04.jpg","Bodrum Saygın Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/5/2/2/1/3/2/c712a187-7a41-48db-9cb0-7f28e0e02ee2.jpg"
"https://www.hepsiemlak.com/mugla-marmaris-turunc-kiralik/villa/47416-659","31","6.750","31-12-2024","Kiralık Villa","5 +
                          1","250 m²","16
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/1/4/7/4/0/87486ec9-284e-49db-a9c0-3d06081f07a5.jpg","","(en Az 7 Gece Konaklamak Şartıyla) Turunç'ta Günlük 6.750tl'den Başlayan Fiyatlarla Kiralık Villa","Muğla / Marmaris / Turunç Mah.","https://www.hepsiemlak.com/emlak-ofisi/turunc-tuna-emlak-47416","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/5/9/4/2/5/3/db3ebc4a-7e03-468d-b614-f5b64538ca27.jpg","Turunç Tuna Emlak",""
"https://www.hepsiemlak.com/mugla-dalaman-atakent-kiralik/daire/133160-301","13","11.000","18-01-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","3. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/1/3/3/1/41eef5d6-d354-4824-8060-7438cc2446e7.jpg","","Gho'dan Dalaman Atakent Mah'de Kiralık 1+1 Daire","Muğla / Dalaman / Atakent Mah.","https://www.hepsiemlak.com/emlak-ofisi/gho-likya-gayrimenkul-133160","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/2/0/4/6/3/4/643dcd21-876c-49bd-b5e0-243906a4c7d7.jpg","Gho Likya Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-bodrum-eskicesme-kiralik/daire/138060-220","14","70.000","31-12-2024","Kiralık Daire","2 +
                          1","95 m²","6
                        Yaşında","2. Kat","","","","Bodrum Merkez Deniz Manzaralı Modern Eşyalı Eşyasız Seçenek Kiralık Daire","Muğla / Bodrum / Eskiçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrumda-firsat-gayrimenkul-danismanligi-138060","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/0/8/3/1/02ed33ca-4255-468e-aef6-9b6e3c13cabe.jpg","Bodrum’da Fırsat Gayrimenkul Danışmanlığı",""
"https://www.hepsiemlak.com/mugla-bodrum-dirmil-kiralik/villa/34401-11849","26","700.000","31-12-2024","Kiralık Villa","5 +
                          1","500 m²","6
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/0/4/4/3/0/838f4020-84c4-4dc4-8dda-1183370e1398.jpg","","Yalıkavak Tekfen De Denize Sıfır Manzaralı Kiralık Villa","Muğla / Bodrum / Dirmil Mah.","https://www.hepsiemlak.com/emlak-ofisi/net-istanbul-luxury-34401","","Net İstanbul Luxury",""
"https://www.hepsiemlak.com/mugla-bodrum-eskicesme-kiralik/daire/152324-23","17","47.500","31-12-2024","Kiralık Daire","2 +
                          1","80 m²","4
                        Yaşında","Bahçe Katı","","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","","Bodrum Bardakçı Yıllık Kiralık 2+1 Bahçe Katı Kapalı Garaj","Muğla / Bodrum / Eskiçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/pin-mark-proje-gelistirme-ve-gayrimenkul-yatirim-a-152324","","Pin Mark Proje Geliştirme Ve Gayrimenkul Yatırım A",""
"https://www.hepsiemlak.com/mugla-marmaris-icmeler-kiralik/daire/152116-14","35","35.000","31-12-2024","Kiralık Daire","2 +
                          1","130 m²","26
                        Yaşında","2. Kat","","","","Marmaris İçmeler'de Havuzlu Kiralık 2+1 Daire","Muğla / Marmaris / İçmeler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/7/8/8/6/3/4/630f738b-408d-42a1-94df-9cd8fab822da.jpeg","",""
"https://www.hepsiemlak.com/mugla-dalaman-karacali-kiralik/villa/141925-67","27","32.500","31-12-2024","Kiralık Villa","2 +
                          1","125 m²","3
                        Yaşında","","","","","Zeytin Gayrimenkulden Karaçalıda Eşyalı Lüks Villa Kiralık","Muğla / Dalaman / Karaçalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/zeytin-gayrimenkul-141925/orhan-orgun-4001792","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/9/0/6/6/3/4/cb276940-9622-44e8-94db-3dab11bb1705.jpg","Zeytin Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/9/7/1/0/0/4/f4eb4622-4605-41b9-aee0-2660215617c8.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-yalikavak-kiralik/villa/140073-568","16","80.000","31-12-2024","Kiralık Villa","4 +
                          2","250 m²","26
                        Yaşında","Bahçe Katı","","","","Bodrum Yalıkavak Tam Müstakil Havuzlu Yıllık Kiralık Villa","Muğla / Bodrum / Yalıkavak Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/9/9/7/5/3/4/a497a9b5-be6d-488b-8c6d-32dac9693cf1.jpeg","",""
"https://www.hepsiemlak.com/mugla-datca-iskele-kiralik/daire/18454-440","42","25.000","31-12-2024","Kiralık Daire","2 +
                          1","100 m²","20
                        Yaşında","2. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/4/8/1/0/81ce76da-497f-43eb-8b58-6274c9b55a0f.jpg","","Datça Merkezde Denize Yürüme Mesafesi Kiralık Eşyalı 2+1","Muğla / Datça / İskele Mah.","https://www.hepsiemlak.com/emlak-ofisi/canbey-emlak-datca-18454","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/0/2/1/5/3/4/fde126ed-718e-4cc2-9aae-ebdad0d9ae62.jpg","Canbey Emlak Datça",""
"https://www.hepsiemlak.com/mugla-milas-oren-kiralik/villa/140923-204","28","25.000","12-01-2025","Kiralık Villa","3 +
                          1","115 m²","10
                        Yaşında","","","","","Milas Ören Şavklı Sitesinde 3+1 Havuzlu Full Eşyalı Denize 150 Metre Acil","Muğla / Milas / Ören Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/5/1/4/3/3/4/291f4e7f-3c1b-458f-bd55-1e19cfcc2fc5.jpg","",""
"https://www.hepsiemlak.com/mugla-bodrum-carsi-kiralik/daire/133078-205","27","40.000","31-12-2024","Kiralık Daire","2 +
                          1","90 m²","9
                        Yaşında","2. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/7/0/3/3/1/6f7c4275-1ea8-4b39-a20e-eeb1387dcc70.jpg","","Bitez Yalısın Da Senelik Kiralık Daire.","Muğla / Bodrum / Çarşı Mah.","https://www.hepsiemlak.com/emlak-ofisi/funda-gayrimenkul-133078","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/1/0/1/4/2/4/1711364797312-42410132.jpg","Funda Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-dalaman-hurriyet-kiralik/daire/142656-125","11","18.000","31-12-2024","Kiralık Daire","1 +
                          1","60 m²","2
                        Yaşında","2. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/6/2/4/1/cba43a6b-a230-43dd-8004-094b3c549e21.jpg","","Evin Gayrimenkul'den Dalaman Hürriyet'de Kiralık 1+1 Full Eşyalı Daire!","Muğla / Dalaman / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/evin-gayrimenkul-142656","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/8/2/6/6/3/4/5e0895ca-70e8-4902-b825-ab34b2791800.jpg","Evin Gayrimenkul",""
